🇭🇰公告:更新11-11-2025🇭🇰,#genre#
隨州農村,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8?auth_key=3302215637-0-0-ced6f406c4ff6e16edb0959f7d6600c5&extra_key=Z7grDZO4e_1OJTbTzz9CB1XhDyBay1lf_GPwKh_Q1ye7qTAt80lk4bAnyqM1YtS7-cCnEE600CDUMfLyba0O3pOROiZm7BHYTGFQuWxWiS176QsQu9OY_VTcvIkwzij3U_hgBqEW2Ko-M2oKgnFWVKgLft8SROIMGz1ZpWAPorQ
隨州綜合,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8?auth_key=3302215019-0-0-de184e5122771cc495e468e9c7436cef&extra_key=Gpp9OoaDCH7QYfDm16Wcl4hKcngRCXVGx9VcHeaQX930Ka3v-c4mV2j97p_kbvdufvKF3Q6wFS1W_H1aXcWh_V1jOTCERh56NU_qMoXr0phq-bmgkVoBH38ozPxOe3-ykriQMcm-F2_pLFglvV2A78dDHi093smvbecTkzhTa9c
湖北生活,http://www.520345.xyz:8188/rtp/239.69.1.205:10872
湖北教育,http://www.520345.xyz:8188/rtp/239.69.1.206:10878
湖北影視,http://www.520345.xyz:8188/rtp/239.69.1.204:10866
湖北衛視,http://hsza.f3322.net:4000/rtp/238.1.78.168:7216
保康新聞綜合,http://bktvplay.gdnewmedia.cc/bktv/bktv001.m3u8?auth_key=1715157778-0-0-2a5aee0bfaeff717537ec0ef8a1e1567
湖北生活,http://61.184.46.85:9901/tsfile/live/1001_1.m3u8
湖北經視,http://61.184.46.85:9901/tsfile/live/0019_1.m3u8
十堰新聞,https://stream1.freetv.fun/shi-yan-xin-wen-1.m3u8
荊州新聞高清,http://61.184.46.85:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
荊州新聞高清,http://61.184.46.85:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
荊州壟上,http://61.184.46.85:85/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
荊州壟上,http://61.184.46.85:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
荊門新聞綜合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-1.m3u8
湖北生活,http://120.202.94.181:9446/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
湖北生活高清,http://61.184.46.85:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北生活高清,http://61.184.46.85:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北教育,http://120.202.94.181:9446/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
湖北經視高清,http://61.184.46.85:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北經視高清,http://61.184.46.85:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北綜合,http://120.202.94.181:9446/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
湖北影視,http://120.202.94.181:9446/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
湖北影視高清,http://61.184.46.85:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影視高清,http://61.184.46.85:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北衛視,http://113.26.202.52:1299/tsfile/live/0132_1.m3u8
湖北衛視,http://116.77.33.98:44330/tsfile/live/0132_1.m3u8
湖北衛視,http://120.202.94.181:9446/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北衛視,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0%241920x1080
湖北衛視,http://36.136.38.87:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北衛視高清,http://61.184.46.85:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北衛視高清,http://61.184.46.85:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
宜昌旅遊生活,http://liveplay.ycrmt.cn/sxgd/lysh.m3u8
宜昌綜合,http://liveplay.ycrmt.cn/sxgd/zhpd.m3u8
武漢一臺新聞綜合,https://ls.qingting.fm/live/20198/64k.m3u8
荊門科教文旅,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荊門新聞,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荊門新聞綜合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
雅安新聞綜合,https://play.yunxya.com/channellive/xinwen.m3u8
十堰經濟旅遊,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
潛江綜合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
荊門公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荊門新聞綜合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
崇陽綜合,http://61.184.176.248:10500/live/live.m3u8
湖北公共,http://www.520345.xyz:8188/rtp/239.69.1.40:9880
湖北經視,http://www.520345.xyz:8188/rtp/239.69.1.41:9886
湖北綜合,http://www.520345.xyz:8188/rtp/239.69.1.42:9892
湖北壟上,http://www.520345.xyz:8188/rtp/239.69.1.43:9898
█████████████████████████████████████████████



🇨🇳四川|️貴州|雲南,#genre#
█████████████████████████████████████████████
井研綜合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
什邡新聞頻道,http://live.sfrmt.com:85/live/zhpd.m3u8
敘州新聞綜合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
涼山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
涼山新聞綜合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
涼山新聞綜合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
涼山語,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
「四川」營山電視臺,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
「四川」瀘縣新聞綜合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
滎經綜合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
雷波綜合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
德
